XMax,XMin,YMax,YMin,SMA Intensity,MEK1/2 Intensity,MKI67 Intensity,CD14 Intensity,ERK1/2 Intensity,CD16 Intensity,CD31 Intensity,ICOS Intensity,CD29 Intensity,PDL1 Intensity,OX40 Intensity,CD45 Intensity,LAG3 Intensity,TIM3 Intensity,FOXP3 Intensity,CD4 Intensity,CCR7 Intensity,CD68 Intensity,VISTA Intensity,CD20 Intensity,CD8A Intensity,pMEK1/2 Intensity,SOX10 Intensity,CTNNB1 Intensity,CD45RA Intensity,IGLL5 Intensity,CD40 Intensity,COL1 Intensity,CD3 Intensity,pERK1/2 Intensity,CASP3 Intensity,CD45RO Intensity,HLA-DR Intensity,S100 Intensity,H3 Intensity,SMA Positive,MEK1/2 Positive,MKI67 Positive,CD14 Positive,ERK1/2 Positive,CD16 Positive,CD31 Positive,ICOS Positive,CD29 Positive,PDL1 Positive,OX40 Positive,CD45 Positive,LAG3 Positive,TIM3 Positive,FOXP3 Positive,CD4 Positive,CCR7 Positive,CD68 Positive,VISTA Positive,CD20 Positive,CD8A Positive,pMEK1/2 Positive,SOX10 Positive,CTNNB1 Positive,CD45RA Positive,IGLL5 Positive,CD40 Positive,COL1 Positive,CD3 Positive,pERK1/2 Positive,CASP3 Positive,CD45RO Positive,HLA-DR Positive,S100 Positive,H3 Positive
864.3141025641025,864.3141025641025,4.9743589743589745,4.9743589743589745,4.62962962962963,2.5,1.2222222222222223,3.0595238095238093,3.0681818181818183,2.5671641791044775,1.4166666666666667,1.25,1.25,1.2,1.0,1.2,1.0,1.6341463414634145,1.0,1.68,10.2,2.6129032258064515,1.0909090909090908,1.1111111111111112,1.125,1.4166666666666667,1.5909090909090908,1.303030303030303,1.9705882352941178,1.1,1.4,37.006493506493506,1.1578947368421053,1.0,1.40625,1.3478260869565217,1.3125,2.3846153846153846,13.564102564102564,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
6.246153846153846,6.246153846153846,6.415384615384616,6.415384615384616,5.333333333333333,3.06,1.1666666666666667,1.65625,7.707692307692308,1.6071428571428572,1.25,1.3333333333333333,1.6666666666666667,1.4705882352941178,1.5,1.2,1.3333333333333333,1.2857142857142858,1.2222222222222223,1.3076923076923077,35.389830508474574,4.137254901960785,1.3157894736842106,1.4444444444444444,1.3846153846153846,1.5925925925925926,3.7547169811320753,1.71875,1.25,1.0,2.0,2.0,1.5,1.0,1.8095238095238095,1.1818181818181819,1.76,10.953846153846154,145.7076923076923,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1
25.0,25.0,5.95945945945946,5.95945945945946,5.653846153846154,2.573529411764706,1.5555555555555556,1.5853658536585367,8.837837837837839,1.3181818181818181,1.3636363636363635,1.5,1.6923076923076923,1.2592592592592593,1.75,1.0,1.1666666666666667,1.4166666666666667,1.4285714285714286,1.5,42.47945205479452,3.4210526315789473,1.6956521739130435,1.1666666666666667,1.4210526315789473,1.5555555555555556,3.3448275862068964,2.066666666666667,1.45,1.25,1.2,1.825,1.2857142857142858,1.1428571428571428,1.1578947368421053,1.1111111111111112,1.5,12.68918918918919,138.54054054054055,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
914.2134831460675,914.2134831460675,5.292134831460674,5.292134831460674,4.777777777777778,3.526315789473684,1.2857142857142858,2.23728813559322,7.152941176470589,1.6756756756756757,1.25,1.75,1.8333333333333333,1.34375,1.25,1.1,1.0,1.4242424242424243,1.4615384615384615,1.4444444444444444,43.61797752808989,3.210526315789474,1.4,1.4545454545454546,1.9473684210526316,1.7,6.466666666666667,1.8596491228070176,1.6153846153846154,1.0,1.6666666666666667,14.685393258426966,1.1818181818181819,1.25,1.0588235294117647,1.7,1.6774193548387097,5.764705882352941,126.625,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1
460.36538461538464,460.36538461538464,6.3173076923076925,6.3173076923076925,27.736263736263737,4.315789473684211,1.4444444444444444,6.085106382978723,5.842105263157895,4.7444444444444445,1.3703703703703705,1.0,1.65,1.4736842105263157,1.5,1.2857142857142858,1.4,2.2711864406779663,1.0909090909090908,2.0153846153846153,26.372549019607842,23.06382978723404,1.511111111111111,1.0,1.25,1.875,1.6071428571428572,1.8333333333333333,1.3333333333333333,1.25,2.323943661971831,9.650485436893204,1.2307692307692308,1.375,1.8918918918918919,2.0384615384615383,1.6071428571428572,1.4166666666666667,87.47311827956989,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1
686.7857142857143,686.7857142857143,8.042857142857143,8.042857142857143,2.235294117647059,3.3275862068965516,2.0,2.795918367346939,2.980769230769231,1.6896551724137931,2.076923076923077,1.5,1.588235294117647,1.25,0.0,1.3333333333333333,1.5,1.5217391304347827,1.5,1.65,10.391304347826088,10.08695652173913,3.0476190476190474,1.0,1.4285714285714286,1.411764705882353,1.4444444444444444,1.36,1.3636363636363635,1.0,1.7272727272727273,6.953846153846154,1.2857142857142858,2.0,1.0,1.0,1.0,2.323529411764706,20.844827586206897,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
143.95774647887325,143.95774647887325,7.52112676056338,7.52112676056338,4.0625,3.0701754385964914,2.25,1.7333333333333334,7.434782608695652,1.2380952380952381,1.0,1.0,1.8421052631578947,1.3,1.5,1.0,8.0,1.380952380952381,1.4444444444444444,1.0666666666666667,24.285714285714285,4.1454545454545455,1.5294117647058822,1.0,1.1428571428571428,1.7380952380952381,3.742424242424242,1.6129032258064515,1.5,1.5,1.631578947368421,1.6296296296296295,1.25,1.0,1.4642857142857142,1.4545454545454546,1.6521739130434783,4.828571428571428,236.70422535211267,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1
292.03225806451616,292.03225806451616,8.14516129032258,8.14516129032258,5.95,3.192982456140351,1.2857142857142858,5.372881355932203,5.933333333333334,3.142857142857143,1.4375,1.3333333333333333,1.4761904761904763,1.3076923076923077,1.3333333333333333,1.1818181818181819,1.5,1.9615384615384615,1.0,1.7391304347826086,39.016129032258064,9.435483870967742,1.5,1.5714285714285714,1.5714285714285714,1.9090909090909092,1.5714285714285714,2.1724137931034484,1.8666666666666667,1.0,2.310344827586207,3.2941176470588234,1.4,1.0909090909090908,1.6923076923076923,1.5555555555555556,1.4,2.978723404255319,61.66129032258065,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
75.95061728395062,75.95061728395062,7.716049382716049,7.716049382716049,7.565217391304348,2.442857142857143,1.3333333333333333,1.8444444444444446,6.468354430379747,1.3333333333333333,1.3333333333333333,1.0,1.8387096774193548,1.25,1.5,1.1666666666666667,1.25,1.45,1.0714285714285714,1.4444444444444444,36.49382716049383,4.076923076923077,1.48,1.125,1.5909090909090908,1.7428571428571429,2.4655172413793105,2.0833333333333335,1.7,1.0,1.3636363636363635,2.02,1.0,1.0,1.6428571428571428,1.2,1.6,6.506329113924051,82.4875,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
113.12658227848101,113.12658227848101,8.0,8.0,12.25,2.842857142857143,1.5,1.5757575757575757,7.30379746835443,1.25,1.375,1.0,1.75,1.380952380952381,1.5,1.0,1.3333333333333333,1.2857142857142858,1.125,1.3333333333333333,33.56962025316456,4.2727272727272725,1.5909090909090908,1.0,1.6428571428571428,1.631578947368421,3.6619718309859155,2.0217391304347827,1.8095238095238095,1.125,1.3333333333333333,2.0,1.0,1.3846153846153846,1.3,1.1111111111111112,1.36,8.253164556962025,135.31645569620252,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
