XMax,XMin,YMax,YMin,SMA Intensity,MEK1/2 Intensity,MKI67 Intensity,CD14 Intensity,ERK1/2 Intensity,CD16 Intensity,CD31 Intensity,ICOS Intensity,CD29 Intensity,PDL1 Intensity,OX40 Intensity,CD45 Intensity,LAG3 Intensity,TIM3 Intensity,FOXP3 Intensity,CD4 Intensity,CCR7 Intensity,CD68 Intensity,VISTA Intensity,CD20 Intensity,CD8A Intensity,pMEK1/2 Intensity,SOX10 Intensity,CTNNB1 Intensity,CD45RA Intensity,IGLL5 Intensity,CD40 Intensity,COL1 Intensity,CD3 Intensity,pERK1/2 Intensity,CASP3 Intensity,CD45RO Intensity,HLA-DR Intensity,S100 Intensity,H3 Intensity,SMA Positive,MEK1/2 Positive,MKI67 Positive,CD14 Positive,ERK1/2 Positive,CD16 Positive,CD31 Positive,ICOS Positive,CD29 Positive,PDL1 Positive,OX40 Positive,CD45 Positive,LAG3 Positive,TIM3 Positive,FOXP3 Positive,CD4 Positive,CCR7 Positive,CD68 Positive,VISTA Positive,CD20 Positive,CD8A Positive,pMEK1/2 Positive,SOX10 Positive,CTNNB1 Positive,CD45RA Positive,IGLL5 Positive,CD40 Positive,COL1 Positive,CD3 Positive,pERK1/2 Positive,CASP3 Positive,CD45RO Positive,HLA-DR Positive,S100 Positive,H3 Positive
889.483870967742,889.483870967742,3.7419354838709675,3.7419354838709675,2.3636363636363638,2.239130434782609,1.2,1.6,6.090909090909091,1.0625,1.1,1.0,1.0,1.5714285714285714,1.0,2.9545454545454546,1.3333333333333333,1.6111111111111112,1.0,1.6666666666666667,12.868852459016393,2.5294117647058822,1.1428571428571428,6.724137931034483,1.4666666666666666,1.6071428571428572,1.3888888888888888,1.2222222222222223,58.064516129032256,2.066666666666667,1.7894736842105263,2.0,1.3846153846153846,1.2857142857142858,1.5333333333333334,1.5185185185185186,1.3478260869565217,1.125,122.9672131147541,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
896.6363636363636,896.6363636363636,5.151515151515151,5.151515151515151,2.0,3.0256410256410255,1.0,1.4285714285714286,5.85,1.5,1.0,1.0,1.0,1.2,0.0,1.5666666666666667,1.25,1.0,1.0,1.0,8.074074074074074,1.625,1.6,3.5588235294117645,1.4,1.4375,1.5555555555555556,1.375,26.19672131147541,1.8571428571428572,1.5263157894736843,1.9047619047619047,1.2,1.2,1.2,1.7727272727272727,1.4545454545454546,1.0,63.34920634920635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
55.86725663716814,55.86725663716814,6.946902654867257,6.946902654867257,6.333333333333333,4.619047619047619,11.375,1.9152542372881356,4.906542056074766,1.4230769230769231,1.0909090909090908,1.2857142857142858,1.45,1.6571428571428573,1.25,1.6785714285714286,1.0,1.5,1.4,1.32,48.19469026548673,2.019230769230769,1.575,29.137614678899084,2.25,2.064935064935065,1.5319148936170213,1.4666666666666666,56.027027027027025,1.9047619047619047,2.9367088607594938,1.4509803921568627,1.25,1.588235294117647,1.6875,1.4680851063829787,1.957142857142857,1.3157894736842106,337.2212389380531,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1
69.54320987654322,69.54320987654322,6.08641975308642,6.08641975308642,7.361111111111111,4.098591549295775,9.620253164556962,1.75,3.6202531645569622,1.3157894736842106,1.1875,1.0,1.25,1.3461538461538463,1.0,2.125,1.0,1.2727272727272727,1.1666666666666667,2.2142857142857144,48.65432098765432,1.75,1.5714285714285714,36.38157894736842,2.475,2.3902439024390243,1.434782608695652,1.4848484848484849,66.9625,2.4565217391304346,2.56,1.6428571428571428,1.5,1.2,1.925,1.7837837837837838,2.0961538461538463,1.6818181818181819,351.65432098765433,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1
454.1098901098901,454.1098901098901,6.43956043956044,6.43956043956044,7.931818181818182,3.189189189189189,1.0,1.7,5.545454545454546,1.2962962962962963,1.1,1.2222222222222223,1.5333333333333334,1.3,1.1666666666666667,4.777777777777778,1.0,1.6875,3.073170731707317,2.4893617021276597,45.67777777777778,2.1186440677966103,1.588235294117647,11.619718309859154,1.5714285714285714,1.7826086956521738,1.2592592592592593,1.5,38.0,1.8387096774193548,1.5833333333333333,2.923076923076923,3.1320754716981134,1.4615384615384615,1.25,5.149253731343284,1.725,1.2916666666666667,186.8021978021978,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1
985.7111111111111,985.7111111111111,5.511111111111111,5.511111111111111,7.0,2.2037037037037037,1.8857142857142857,2.0232558139534884,3.7662337662337664,1.4848484848484849,1.1428571428571428,1.25,1.1666666666666667,1.3043478260869565,1.0,1.3333333333333333,1.0,1.5625,1.2,1.5263157894736843,15.341176470588236,5.338028169014085,2.391304347826087,6.455882352941177,1.625,1.7142857142857142,1.6363636363636365,1.4285714285714286,12.586206896551724,1.2916666666666667,1.3513513513513513,16.55294117647059,1.2857142857142858,1.1111111111111112,1.4090909090909092,1.6176470588235294,1.575,1.0,192.84444444444443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
245.6987951807229,245.6987951807229,6.144578313253012,6.144578313253012,9.621621621621621,4.675324675324675,14.289156626506024,1.9019607843137254,3.8461538461538463,1.5,1.1818181818181819,1.25,1.4545454545454546,1.7826086956521738,1.0,2.625,1.2,1.4,1.2307692307692308,1.380952380952381,62.87951807228916,2.234042553191489,1.6486486486486487,24.234567901234566,2.0555555555555554,1.8571428571428572,1.6666666666666667,1.4411764705882353,35.39506172839506,1.6486486486486487,2.72,1.8,1.3333333333333333,1.0,1.72,1.4651162790697674,2.019230769230769,1.1666666666666667,316.4096385542169,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
567.931506849315,567.931506849315,6.506849315068493,6.506849315068493,2.619047619047619,5.434782608695652,1.5,1.930232558139535,6.319444444444445,1.3636363636363635,1.1538461538461537,1.0,1.6470588235294117,1.7333333333333334,1.3333333333333333,5.703125,1.5,1.5909090909090908,1.5555555555555556,3.305084745762712,40.013698630136986,1.380952380952381,2.4482758620689653,2.121212121212121,1.368421052631579,1.8717948717948718,1.9166666666666667,1.3703703703703705,11.838235294117647,1.6666666666666667,3.02,2.238095238095238,2.9814814814814814,1.1,1.5454545454545454,5.734375,1.4333333333333333,2.357142857142857,137.23287671232876,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
388.7142857142857,388.7142857142857,8.630952380952381,8.630952380952381,3.411111111111111,4.891025641025641,9.02112676056338,2.5754716981132075,4.9447852760736195,1.46,1.52,1.6875,1.4,1.7083333333333333,1.4,5.516483516483516,1.0909090909090908,1.5098039215686274,1.4545454545454546,2.6901408450704225,62.00609756097561,2.403669724770642,2.2083333333333335,17.31168831168831,1.6875,2.22,1.3846153846153846,1.565217391304348,29.23170731707317,1.574468085106383,2.1979166666666665,2.2596153846153846,2.7936507936507935,1.45,1.5490196078431373,6.568807339449541,1.7926829268292683,1.2121212121212122,196.44642857142858,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1
84.45070422535211,84.45070422535211,7.098591549295775,7.098591549295775,8.066666666666666,4.575757575757576,13.380281690140846,1.9642857142857142,4.352941176470588,1.25,1.7142857142857142,1.2857142857142858,2.0,1.5,1.0,2.3181818181818183,1.3333333333333333,1.5625,1.4444444444444444,1.4444444444444444,37.70422535211268,1.864864864864865,1.368421052631579,24.943661971830984,1.8571428571428572,2.0425531914893615,1.4285714285714286,1.3333333333333333,82.01408450704226,2.159090909090909,2.5918367346938775,1.59375,1.5,1.1428571428571428,1.6333333333333333,1.56,1.9714285714285715,1.35,234.5211267605634,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1
