XMax,XMin,YMax,YMin,SMA Intensity,MEK1/2 Intensity,MKI67 Intensity,CD14 Intensity,ERK1/2 Intensity,CD16 Intensity,CD31 Intensity,ICOS Intensity,CD29 Intensity,PDL1 Intensity,OX40 Intensity,CD45 Intensity,LAG3 Intensity,TIM3 Intensity,FOXP3 Intensity,CD4 Intensity,CCR7 Intensity,CD68 Intensity,VISTA Intensity,CD20 Intensity,CD8A Intensity,pMEK1/2 Intensity,SOX10 Intensity,CTNNB1 Intensity,CD45RA Intensity,IGLL5 Intensity,CD40 Intensity,COL1 Intensity,CD3 Intensity,pERK1/2 Intensity,CASP3 Intensity,CD45RO Intensity,HLA-DR Intensity,S100 Intensity,H3 Intensity,SMA Positive,MEK1/2 Positive,MKI67 Positive,CD14 Positive,ERK1/2 Positive,CD16 Positive,CD31 Positive,ICOS Positive,CD29 Positive,PDL1 Positive,OX40 Positive,CD45 Positive,LAG3 Positive,TIM3 Positive,FOXP3 Positive,CD4 Positive,CCR7 Positive,CD68 Positive,VISTA Positive,CD20 Positive,CD8A Positive,pMEK1/2 Positive,SOX10 Positive,CTNNB1 Positive,CD45RA Positive,IGLL5 Positive,CD40 Positive,COL1 Positive,CD3 Positive,pERK1/2 Positive,CASP3 Positive,CD45RO Positive,HLA-DR Positive,S100 Positive,H3 Positive
74.23880597014926,74.23880597014926,4.313432835820896,4.313432835820896,36.21666666666667,3.3442622950819674,1.1111111111111112,2.923076923076923,15.597014925373134,1.8709677419354838,4.256410256410256,1.25,1.85,1.8857142857142857,1.3333333333333333,1.2727272727272727,1.0,2.392156862745098,1.2,1.6470588235294117,45.582089552238806,2.8125,2.027027027027027,1.3478260869565217,1.5172413793103448,2.0277777777777777,1.65,1.8181818181818181,3.0294117647058822,1.2142857142857142,1.8717948717948718,32.17910447761194,1.4615384615384615,3.142857142857143,1.7297297297297298,3.073170731707317,3.127659574468085,1.3846153846153846,539.3283582089553,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1
152.76666666666668,152.76666666666668,5.633333333333334,5.633333333333334,106.55932203389831,4.056603773584905,1.3125,3.2115384615384617,22.45762711864407,1.9487179487179487,8.822222222222223,1.3571428571428572,3.057142857142857,2.6857142857142855,1.2307692307692308,1.6,1.3333333333333333,4.576923076923077,1.5384615384615385,1.3333333333333333,131.35,2.3095238095238093,3.577777777777778,1.631578947368421,1.5714285714285714,2.6,1.92,2.9069767441860463,2.037037037037037,1.5714285714285714,1.5757575757575757,5.258620689655173,1.0,4.203703703703703,2.125,3.4210526315789473,3.239130434782609,1.3,599.6833333333333,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
298.37333333333333,298.37333333333333,4.44,4.44,30.833333333333332,4.779411764705882,1.25,6.402985074626866,15.932432432432432,1.8421052631578947,3.1739130434782608,1.2666666666666666,1.7428571428571429,1.8372093023255813,1.4,1.4482758620689655,1.5,3.8360655737704916,1.2142857142857142,2.94,31.554054054054053,9.846153846153847,3.3870967741935485,1.4444444444444444,1.36,1.7727272727272727,2.0277777777777777,1.6388888888888888,1.9574468085106382,1.3571428571428572,1.7567567567567568,25.32,1.0,3.4130434782608696,2.1052631578947367,2.6052631578947367,2.3333333333333335,1.6956521739130435,253.61333333333334,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
235.91071428571428,235.91071428571428,4.982142857142857,4.982142857142857,185.19642857142858,3.769230769230769,1.6956521739130435,2.4545454545454546,9.142857142857142,1.588235294117647,5.083333333333333,1.25,1.8285714285714285,2.189189189189189,1.2307692307692308,1.5714285714285714,1.7142857142857142,4.645833333333333,1.588235294117647,1.5714285714285714,64.67857142857143,2.138888888888889,2.764705882352941,1.7222222222222223,2.8275862068965516,2.1794871794871793,2.392857142857143,1.9259259259259258,1.9047619047619047,1.5238095238095237,1.5517241379310345,8.836363636363636,1.5,1.8620689655172413,2.238095238095238,3.5675675675675675,2.9302325581395348,1.28,675.3571428571429,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1
324.6666666666667,324.6666666666667,6.333333333333333,6.333333333333333,26.1875,3.4545454545454546,1.5,5.229508196721311,8.577464788732394,1.878787878787879,1.4285714285714286,1.0,1.3636363636363635,1.7826086956521738,1.2,2.7948717948717947,1.0,3.0350877192982457,1.1111111111111112,2.685185185185185,25.295774647887324,8.0,2.3684210526315788,1.8,1.4285714285714286,1.903225806451613,1.5263157894736843,1.3870967741935485,4.35,1.3333333333333333,2.4193548387096775,50.06944444444444,3.3658536585365852,1.8695652173913044,1.5,4.02,2.340909090909091,1.35,246.77777777777777,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0
867.3636363636364,867.3636363636364,6.441558441558442,6.441558441558442,1.36,2.816666666666667,1.5,3.09375,7.633802816901408,1.4,1.3125,1.2222222222222223,1.6363636363636365,1.5416666666666667,1.1111111111111112,1.1666666666666667,1.125,2.526315789473684,1.2222222222222223,1.4137931034482758,7.151515151515151,3.061224489795918,1.5714285714285714,1.5517241379310345,1.5833333333333333,1.7608695652173914,1.625,2.227272727272727,2.0425531914893615,1.3333333333333333,1.3333333333333333,140.24675324675326,1.5416666666666667,1.5897435897435896,1.3666666666666667,1.9333333333333333,1.6111111111111112,1.2608695652173914,146.71621621621622,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
169.03125,169.03125,7.609375,7.609375,120.8984375,4.6016260162601625,1.303030303030303,3.4622641509433962,23.5625,1.89010989010989,6.697247706422019,1.5121951219512195,2.151898734177215,1.8641975308641976,1.2,1.4615384615384615,1.375,5.07563025210084,1.40625,1.3157894736842106,128.375,2.164705882352941,2.782178217821782,1.6938775510204083,1.6136363636363635,2.0348837209302326,1.558139534883721,3.0833333333333335,1.8679245283018868,1.3191489361702127,1.7741935483870968,5.008333333333334,1.4090909090909092,3.9322033898305087,1.9166666666666667,3.268292682926829,3.4329896907216493,1.320754716981132,665.25,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
247.84126984126985,247.84126984126985,7.841269841269841,7.841269841269841,163.20634920634922,4.639344262295082,1.4210526315789473,3.1272727272727274,17.77777777777778,1.8048780487804879,8.0,1.7058823529411764,3.2888888888888888,2.5238095238095237,1.1333333333333333,1.375,1.0,6.035714285714286,1.3571428571428572,1.3928571428571428,144.03174603174602,2.5833333333333335,3.326923076923077,1.4285714285714286,1.8461538461538463,1.9130434782608696,1.6818181818181819,2.4489795918367347,2.24,1.5294117647058822,1.4848484848484849,7.033333333333333,1.0,2.255813953488372,1.90625,2.1515151515151514,3.02,1.4516129032258065,519.4603174603175,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
797.1,797.1,7.414285714285715,7.414285714285715,11.151515151515152,3.80327868852459,1.2307692307692308,5.417910447761194,7.628571428571429,2.0,1.3333333333333333,1.0,1.3157894736842106,1.4,1.125,1.6666666666666667,1.0,2.75,1.5,1.5714285714285714,10.478260869565217,9.698412698412698,6.5,1.625,1.5769230769230769,1.9024390243902438,1.7878787878787878,1.3888888888888888,2.116279069767442,1.5,1.5263157894736843,46.357142857142854,1.1,1.6,1.7333333333333334,1.7,2.35,1.380952380952381,294.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
205.45555555555555,205.45555555555555,7.7555555555555555,7.7555555555555555,87.85393258426966,3.949367088607595,1.25,3.072463768115942,18.9438202247191,1.9821428571428572,8.03076923076923,11.5,2.4489795918367347,1.6885245901639345,1.3333333333333333,1.35,1.0909090909090908,4.405063291139241,1.2272727272727273,1.6296296296296295,67.6,2.0689655172413794,3.1964285714285716,1.9210526315789473,1.7419354838709677,2.4,1.631578947368421,3.1,2.4468085106382977,1.48,1.6923076923076923,5.441860465116279,1.2777777777777777,3.5774647887323945,2.025,3.5849056603773586,3.607142857142857,1.3448275862068966,566.2111111111111,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
