XMax,XMin,YMax,YMin,SMA Intensity,MEK1/2 Intensity,MKI67 Intensity,CD14 Intensity,ERK1/2 Intensity,CD16 Intensity,CD31 Intensity,ICOS Intensity,CD29 Intensity,PDL1 Intensity,OX40 Intensity,CD45 Intensity,LAG3 Intensity,TIM3 Intensity,FOXP3 Intensity,CD4 Intensity,CCR7 Intensity,CD68 Intensity,VISTA Intensity,CD20 Intensity,CD8A Intensity,pMEK1/2 Intensity,SOX10 Intensity,CTNNB1 Intensity,CD45RA Intensity,IGLL5 Intensity,CD40 Intensity,COL1 Intensity,CD3 Intensity,pERK1/2 Intensity,CASP3 Intensity,CD45RO Intensity,HLA-DR Intensity,S100 Intensity,H3 Intensity,SMA Positive,MEK1/2 Positive,MKI67 Positive,CD14 Positive,ERK1/2 Positive,CD16 Positive,CD31 Positive,ICOS Positive,CD29 Positive,PDL1 Positive,OX40 Positive,CD45 Positive,LAG3 Positive,TIM3 Positive,FOXP3 Positive,CD4 Positive,CCR7 Positive,CD68 Positive,VISTA Positive,CD20 Positive,CD8A Positive,pMEK1/2 Positive,SOX10 Positive,CTNNB1 Positive,CD45RA Positive,IGLL5 Positive,CD40 Positive,COL1 Positive,CD3 Positive,pERK1/2 Positive,CASP3 Positive,CD45RO Positive,HLA-DR Positive,S100 Positive,H3 Positive
111.48730964467005,111.48730964467005,16.14720812182741,16.14720812182741,16.64,2.825,1.25,1.380952380952381,3.111111111111111,1.25,1.173913043478261,1.3333333333333333,1.5238095238095237,1.55,1.2,1.0,1.4285714285714286,1.4615384615384615,1.2,1.1428571428571428,4.065789473684211,1.7307692307692308,1.0,1.5,1.3333333333333333,1.6129032258064515,10.225130890052355,2.3455882352941178,1.5,1.2857142857142858,1.3846153846153846,1.4,1.5,2.119047619047619,2.0434782608695654,2.2916666666666665,3.0,1.3333333333333333,188.87116564417178,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1
19.0,19.0,19.793478260869566,19.793478260869566,27.629032258064516,1.1904761904761905,1.0,1.3333333333333333,1.8,1.0,1.3333333333333333,29.22222222222222,1.375,1.1153846153846154,1.0,1.25,1.0,1.1333333333333333,1.6666666666666667,1.0,3.041095890410959,1.1818181818181819,1.0833333333333333,1.5,1.3333333333333333,1.3333333333333333,3.065040650406504,1.2758620689655173,1.9,1.2,1.6,1.864864864864865,1.5,1.2142857142857142,1.3125,1.1818181818181819,1.5833333333333333,1.0,14.426966292134832,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
96.33944954128441,96.33944954128441,19.44495412844037,19.44495412844037,27.25974025974026,1.2962962962962963,1.4444444444444444,1.3103448275862069,1.7258064516129032,1.0588235294117647,1.2727272727272727,7.25,1.2,1.5,1.0714285714285714,1.1428571428571428,1.5714285714285714,1.4,1.1764705882352942,1.2,1.736842105263158,1.1578947368421053,1.0,1.2222222222222223,1.1666666666666667,1.3,3.4906832298136647,1.8709677419354838,1.9111111111111112,1.5555555555555556,1.3333333333333333,1.625,1.5,1.3888888888888888,1.6818181818181819,2.888888888888889,2.347826086956522,1.5,144.6578947368421,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
59.05172413793103,59.05172413793103,27.695402298850574,27.695402298850574,20.27906976744186,1.0769230769230769,1.0,1.2857142857142858,1.6666666666666667,1.75,1.1666666666666667,1.4,1.5,1.0769230769230769,1.0,1.0,1.0,1.3,1.5,1.0,2.0943396226415096,1.6,1.5,1.4,1.1111111111111112,1.5454545454545454,2.891472868217054,1.6,1.4285714285714286,1.0,1.1818181818181819,1.4736842105263157,1.0,1.25,1.4375,2.0,1.4,1.0,17.10112359550562,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
20.79695431472081,20.79695431472081,106.90355329949239,106.90355329949239,20.49397590361446,1.6375,1.0769230769230769,1.2666666666666666,4.333333333333333,1.3225806451612903,1.620253164556962,1.1428571428571428,1.4,1.5555555555555556,1.2857142857142858,1.2,1.1,1.6956521739130435,1.125,1.6666666666666667,7.06951871657754,1.4166666666666667,1.2777777777777777,1.25,1.2424242424242424,1.4146341463414633,4.651898734177215,1.8888888888888888,1.625,1.6041666666666667,1.2173913043478262,1.8245614035087718,1.3,1.4,1.4230769230769231,2.3714285714285714,1.9444444444444444,1.4375,67.73652694610779,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
121.20588235294117,121.20588235294117,107.20588235294117,107.20588235294117,11.0,1.0,0.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.5,1.0,1.25,2.0,0.0,2.0,1.0,1.0,2.5,1.0,2.0,1.0,1.6666666666666667,5.3076923076923075,87.43859649122807,1.8333333333333333,1.3333333333333333,1.0,1.0,1.4736842105263157,2.0,0.0,1.0,0.0,2.0,1.0,2.16,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
59.0,59.0,120.97183098591549,120.97183098591549,12.952380952380953,1.75,1.0,1.5,1.7560975609756098,1.75,1.25,1.0,1.6,1.1818181818181819,1.4,1.1428571428571428,14.666666666666666,1.3333333333333333,1.3333333333333333,1.0,2.096774193548387,1.2222222222222223,4.75,1.0,1.5,2.1538461538461537,71.28169014084507,1.5909090909090908,2.0,9.865671641791044,1.0,1.5925925925925926,1.0,1.1111111111111112,1.625,2.0,1.0,1.3333333333333333,2.1951219512195124,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0
61.30364372469636,61.30364372469636,144.12955465587044,144.12955465587044,9.857142857142858,1.6597938144329898,1.3,1.3703703703703705,3.9323671497584543,1.3076923076923077,1.4375,1.0454545454545454,1.1875,1.2884615384615385,1.2272727272727273,1.2,1.0666666666666667,1.8653846153846154,1.2,1.1764705882352942,8.61344537815126,1.2045454545454546,1.4193548387096775,1.4193548387096775,1.34375,1.5555555555555556,4.971830985915493,1.7846153846153847,1.302325581395349,1.5138888888888888,1.4047619047619047,1.507462686567164,1.0,1.40625,1.3095238095238095,1.8125,1.5,1.2727272727272727,47.954081632653065,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
23.2,23.2,147.71764705882353,147.71764705882353,5.5,1.7179487179487178,1.0,1.5294117647058822,3.763888888888889,1.0,1.5588235294117647,1.3333333333333333,1.1818181818181819,1.0833333333333333,1.6666666666666667,1.5,1.0,1.829268292682927,1.1666666666666667,1.1666666666666667,7.2823529411764705,1.5,1.3571428571428572,2.0,1.25,1.3181818181818181,4.954545454545454,1.75,1.6923076923076923,1.1666666666666667,1.0,1.5,1.3333333333333333,1.2307692307692308,1.5,1.7142857142857142,1.4444444444444444,1.2,12.357142857142858,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
705.3087557603686,705.3087557603686,155.05069124423963,155.05069124423963,28.289473684210527,1.375,1.4285714285714286,1.125,1.8909090909090909,1.4,1.25,1.2,1.25,1.5142857142857142,1.0,1.2222222222222223,1.0,1.2608695652173914,1.0,1.1818181818181819,2.0,1.2352941176470589,1.0,1.2352941176470589,1.25,1.3584905660377358,9.573684210526316,3.0558659217877095,1.4047619047619047,1.0,1.25,1.3783783783783783,1.125,1.736842105263158,1.1481481481481481,1.0588235294117647,2.0555555555555554,1.6153846153846154,150.20833333333334,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
78.40828402366864,78.40828402366864,163.62721893491124,163.62721893491124,18.379310344827587,1.515625,1.1,1.394736842105263,2.742424242424242,1.3333333333333333,2.0384615384615383,1.4,1.1333333333333333,1.5142857142857142,1.0,1.3,1.2,1.5098039215686274,1.2222222222222223,1.2,9.316770186335404,1.25,1.25,1.2,1.3478260869565217,1.3111111111111111,6.0,1.8266666666666667,1.7894736842105263,1.2,1.4375,1.3863636363636365,1.0,1.4285714285714286,1.7037037037037037,1.7777777777777777,1.44,1.2857142857142858,32.772413793103446,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0
