XMax,XMin,YMax,YMin,SMA Intensity,MEK1/2 Intensity,MKI67 Intensity,CD14 Intensity,ERK1/2 Intensity,CD16 Intensity,CD31 Intensity,ICOS Intensity,CD29 Intensity,PDL1 Intensity,OX40 Intensity,CD45 Intensity,LAG3 Intensity,TIM3 Intensity,FOXP3 Intensity,CD4 Intensity,CCR7 Intensity,CD68 Intensity,VISTA Intensity,CD20 Intensity,CD8A Intensity,pMEK1/2 Intensity,SOX10 Intensity,CTNNB1 Intensity,CD45RA Intensity,IGLL5 Intensity,CD40 Intensity,COL1 Intensity,CD3 Intensity,pERK1/2 Intensity,CASP3 Intensity,CD45RO Intensity,HLA-DR Intensity,S100 Intensity,H3 Intensity,SMA Positive,MEK1/2 Positive,MKI67 Positive,CD14 Positive,ERK1/2 Positive,CD16 Positive,CD31 Positive,ICOS Positive,CD29 Positive,PDL1 Positive,OX40 Positive,CD45 Positive,LAG3 Positive,TIM3 Positive,FOXP3 Positive,CD4 Positive,CCR7 Positive,CD68 Positive,VISTA Positive,CD20 Positive,CD8A Positive,pMEK1/2 Positive,SOX10 Positive,CTNNB1 Positive,CD45RA Positive,IGLL5 Positive,CD40 Positive,COL1 Positive,CD3 Positive,pERK1/2 Positive,CASP3 Positive,CD45RO Positive,HLA-DR Positive,S100 Positive,H3 Positive
605.1374045801526,605.1374045801526,5.770992366412214,5.770992366412214,266.1953125,2.7666666666666666,1.4666666666666666,1.9610389610389611,3.7017543859649122,1.4444444444444444,5.972972972972973,1.4782608695652173,1.9848484848484849,2.0142857142857142,1.2,1.2666666666666666,1.1666666666666667,4.586206896551724,1.5681818181818181,1.8571428571428572,270.64885496183206,2.0350877192982457,3.5544554455445545,1.2962962962962963,1.3125,1.7037037037037037,3.2,1.92,1.565217391304348,1.4705882352941178,1.84,10.8515625,1.4615384615384615,1.1875,1.3225806451612903,1.71875,2.0545454545454547,1.2571428571428571,112.40833333333333,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1
35.427536231884055,35.427536231884055,6.057971014492754,6.057971014492754,120.84671532846716,2.8415841584158414,1.3529411764705883,1.8974358974358974,4.5,1.5476190476190477,1.3478260869565217,1.4,1.9193548387096775,1.7636363636363637,1.2307692307692308,1.3333333333333333,1.3076923076923077,1.921875,1.5357142857142858,1.6491228070175439,192.65942028985506,1.5384615384615385,3.1313131313131315,1.4444444444444444,1.4375,1.4411764705882353,1.5357142857142858,2.2111111111111112,1.5945945945945945,1.4166666666666667,1.263157894736842,10.896296296296295,1.0,1.1818181818181819,1.394736842105263,2.090909090909091,1.912280701754386,1.5806451612903225,128.24561403508773,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
623.8611111111111,623.8611111111111,6.333333333333333,6.333333333333333,8.346153846153847,1.9705882352941178,1.25,4.326923076923077,4.2745098039215685,1.84,1.7692307692307692,1.1666666666666667,1.1333333333333333,1.3076923076923077,1.0,1.5,1.25,2.325,0.0,1.92,25.380281690140844,6.523809523809524,1.9642857142857142,1.2857142857142858,1.6111111111111112,1.6,1.7142857142857142,1.56,6.538461538461538,1.4545454545454546,1.5,44.27777777777778,1.1428571428571428,1.4,1.6,2.380952380952381,1.6153846153846154,1.5,28.847457627118644,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
235.6122448979592,235.6122448979592,7.698979591836735,7.698979591836735,37.299065420560744,2.646153846153846,1.2,6.297872340425532,4.783333333333333,2.2291666666666665,1.3333333333333333,1.7,1.3529411764705883,1.4318181818181819,2.111111111111111,1.8235294117647058,67.3125,3.5714285714285716,1.3333333333333333,2.0,24.15730337078652,3.982142857142857,2.0,1.375,1.2962962962962963,1.7692307692307692,1.4166666666666667,1.490566037735849,1.6785714285714286,1.1428571428571428,1.6,34.825641025641026,1.25,1.25,1.78125,3.1176470588235294,1.6578947368421053,1.4827586206896552,89.58333333333333,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1
96.89873417721519,96.89873417721519,9.253164556962025,9.253164556962025,64.81410256410257,2.6206896551724137,1.1666666666666667,2.5,8.126984126984127,1.7941176470588236,8.136363636363637,1.2,2.197674418604651,1.4259259259259258,1.2222222222222223,1.6428571428571428,1.0,3.227722772277228,1.4285714285714286,1.6071428571428572,80.07594936708861,1.6363636363636365,2.111111111111111,1.44,1.3125,1.4444444444444444,3.1025641025641026,1.9452054794520548,1.7,1.1428571428571428,1.967741935483871,17.550632911392405,1.3571428571428572,1.3636363636363635,1.5862068965517242,1.625,1.84,1.375,76.2027972027972,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1
579.1346153846154,579.1346153846154,9.615384615384615,9.615384615384615,40.45454545454545,2.4411764705882355,1.125,2.5970149253731343,13.701923076923077,1.7,19.02020202020202,1.9696969696969697,2.638888888888889,1.53125,1.3333333333333333,1.0666666666666667,1.2,3.7954545454545454,1.1538461538461537,1.8125,166.78846153846155,1.8333333333333333,3.36,1.4193548387096775,1.2307692307692308,1.6097560975609757,2.8043478260869565,2.4705882352941178,1.5909090909090908,1.3571428571428572,1.391304347826087,5.0,1.0,1.2857142857142858,1.3870967741935485,1.2105263157894737,1.75,1.4583333333333333,61.19417475728155,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0
79.46692607003891,79.46692607003891,10.17509727626459,10.17509727626459,61.73809523809524,2.816993464052288,1.2121212121212122,3.776923076923077,5.194444444444445,2.1058823529411765,1.1428571428571428,1.2916666666666667,1.736842105263158,1.5492957746478873,1.1666666666666667,1.5217391304347827,1.3333333333333333,2.925675675675676,1.3666666666666667,1.7160493827160495,120.86614173228347,10.572649572649572,3.6164383561643834,1.3870967741935485,1.28125,1.462962962962963,2.35,1.96,1.5576923076923077,1.1904761904761905,1.5869565217391304,25.26482213438735,1.55,1.2,2.1551724137931036,1.7407407407407407,1.6590909090909092,1.3636363636363635,100.35648148148148,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1
632.2555555555556,632.2555555555556,10.622222222222222,10.622222222222222,1.5806451612903225,2.1219512195121952,1.25,3.697674418604651,3.888888888888889,1.368421052631579,1.9333333333333333,1.125,1.4615384615384615,1.28,1.3333333333333333,3.7142857142857144,1.0,2.6744186046511627,1.125,1.5833333333333333,22.441558441558442,1.8484848484848484,1.6153846153846154,2.0,1.8461538461538463,1.5217391304347827,1.1428571428571428,1.5666666666666667,2.4347826086956523,1.4444444444444444,1.4285714285714286,48.355555555555554,2.763157894736842,1.4285714285714286,1.3846153846153846,5.94,1.3333333333333333,1.5,35.7125,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0
663.8920863309353,663.8920863309353,11.892086330935252,11.892086330935252,33.41935483870968,2.375,1.1538461538461537,5.160377358490566,8.637931034482758,1.56,11.584615384615384,1.7727272727272727,1.75,1.6578947368421053,1.2222222222222223,1.5714285714285714,1.2,4.4,1.7142857142857142,1.9655172413793103,34.78358208955224,5.523809523809524,2.4761904761904763,1.0454545454545454,2.0,1.375,2.4411764705882355,2.0533333333333332,3.3529411764705883,1.263157894736842,1.4857142857142858,59.49640287769784,1.6,1.0625,1.4411764705882353,2.795918367346939,1.5714285714285714,1.4333333333333333,94.18796992481202,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
857.8082191780821,857.8082191780821,11.821917808219178,11.821917808219178,2.6,1.5714285714285714,1.0,1.5,2.2,1.125,1.1666666666666667,1.6,1.4444444444444444,1.375,1.0,1.0,1.0,2.026315789473684,1.0,1.1666666666666667,3.8987341772151898,1.3529411764705883,1.25,1.1,1.3333333333333333,1.3125,1.4285714285714286,1.44,1.35,1.0909090909090908,1.1666666666666667,55.705479452054796,1.1818181818181819,1.0909090909090908,1.2666666666666666,1.1666666666666667,1.3125,1.1666666666666667,5.169491525423729,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
