XMax,XMin,YMax,YMin,SMA Intensity,MEK1/2 Intensity,MKI67 Intensity,CD14 Intensity,ERK1/2 Intensity,CD16 Intensity,CD31 Intensity,ICOS Intensity,CD29 Intensity,PDL1 Intensity,OX40 Intensity,CD45 Intensity,LAG3 Intensity,TIM3 Intensity,FOXP3 Intensity,CD4 Intensity,CCR7 Intensity,CD68 Intensity,VISTA Intensity,CD20 Intensity,CD8A Intensity,pMEK1/2 Intensity,SOX10 Intensity,CTNNB1 Intensity,CD45RA Intensity,IGLL5 Intensity,CD40 Intensity,COL1 Intensity,CD3 Intensity,pERK1/2 Intensity,CASP3 Intensity,CD45RO Intensity,HLA-DR Intensity,S100 Intensity,H3 Intensity,SMA Positive,MEK1/2 Positive,MKI67 Positive,CD14 Positive,ERK1/2 Positive,CD16 Positive,CD31 Positive,ICOS Positive,CD29 Positive,PDL1 Positive,OX40 Positive,CD45 Positive,LAG3 Positive,TIM3 Positive,FOXP3 Positive,CD4 Positive,CCR7 Positive,CD68 Positive,VISTA Positive,CD20 Positive,CD8A Positive,pMEK1/2 Positive,SOX10 Positive,CTNNB1 Positive,CD45RA Positive,IGLL5 Positive,CD40 Positive,COL1 Positive,CD3 Positive,pERK1/2 Positive,CASP3 Positive,CD45RO Positive,HLA-DR Positive,S100 Positive,H3 Positive
263.3235294117647,263.3235294117647,4.132352941176471,4.132352941176471,8.571428571428571,3.25,1.125,3.608695652173913,11.642857142857142,3.693877551020408,1.3125,1.0,1.8888888888888888,1.4375,1.6666666666666667,1.75,1.4,2.176470588235294,1.4444444444444444,2.2,26.925373134328357,35.94444444444444,2.5,1.1,1.1666666666666667,2.423076923076923,3.7,1.3846153846153846,1.9047619047619047,1.25,1.25,12.061538461538461,1.0,1.125,6.357142857142857,2.0555555555555554,1.4444444444444444,1.3076923076923077,22.26865671641791,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
311.3658536585366,311.3658536585366,3.8048780487804876,3.8048780487804876,18.636363636363637,3.7966101694915255,1.5714285714285714,2.4893617021276597,11.313432835820896,2.5142857142857142,1.6451612903225807,1.0,1.4,1.4827586206896552,1.0,1.45,1.0,3.0377358490566038,1.0,2.0,13.445945945945946,17.206349206349206,1.9761904761904763,1.3,1.6470588235294117,2.1777777777777776,1.8421052631578947,1.6486486486486487,1.75,1.4,1.4583333333333333,7.569620253164557,1.0,1.5,2.3142857142857145,2.9545454545454546,1.9285714285714286,1.2142857142857142,101.39024390243902,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0
122.13793103448276,122.13793103448276,4.0344827586206895,4.0344827586206895,11.794117647058824,3.4594594594594597,1.4285714285714286,2.2,11.235294117647058,2.1636363636363636,1.6071428571428572,1.3,1.1333333333333333,1.3793103448275863,2.0,1.4285714285714286,1.5,2.6315789473684212,1.4444444444444444,1.8780487804878048,13.69767441860465,16.071428571428573,1.9743589743589745,1.3888888888888888,1.368421052631579,2.0689655172413794,1.3478260869565217,1.6176470588235294,2.1842105263157894,1.5,1.3928571428571428,9.62962962962963,1.0909090909090908,1.3,2.0952380952380953,2.0408163265306123,2.215686274509804,1.4705882352941178,359.1954022988506,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1
463.4040404040404,463.4040404040404,4.232323232323233,4.232323232323233,7.928571428571429,2.8493150684931505,1.5454545454545454,4.925925925925926,12.73404255319149,4.468354430379747,1.8857142857142857,1.1111111111111112,1.6388888888888888,1.5909090909090908,1.0833333333333333,1.8333333333333333,1.0,3.6769230769230767,1.0,1.8333333333333333,22.340425531914892,31.560439560439562,2.128205128205128,1.2777777777777777,4.842105263157895,1.8245614035087718,2.8333333333333335,1.564102564102564,1.4848484848484849,1.2727272727272727,1.4722222222222223,6.556701030927835,1.8823529411764706,1.263157894736842,3.4098360655737703,2.909090909090909,2.806451612903226,1.4,436.35353535353534,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1
335.8333333333333,335.8333333333333,4.5,4.5,3.08,2.95,1.0,1.5161290322580645,4.708333333333333,1.5,1.0,1.5,1.4444444444444444,1.6,1.0,2.3448275862068964,1.25,1.6818181818181819,1.0,2.676470588235294,19.11111111111111,2.7058823529411766,1.6428571428571428,1.0,1.3571428571428572,1.4090909090909092,1.8,1.56,1.25,1.2,1.625,15.655555555555555,3.0789473684210527,1.8,1.0,4.311111111111111,1.8484848484848484,1.5454545454545454,136.66666666666666,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
391.7157894736842,391.7157894736842,5.631578947368421,5.631578947368421,4.0,2.7746478873239435,1.4,2.9577464788732395,10.232558139534884,4.178082191780822,1.8148148148148149,1.1111111111111112,1.7037037037037037,1.2941176470588236,1.2,1.588235294117647,1.0,1.9387755102040816,1.4545454545454546,2.227272727272727,31.21978021978022,16.379310344827587,1.606060606060606,1.0909090909090908,1.3181818181818181,1.8222222222222222,2.2,1.59375,1.4375,1.8181818181818181,1.8888888888888888,9.358695652173912,1.1428571428571428,1.0,5.225,2.0,1.8709677419354838,1.1,127.54736842105264,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
804.8947368421053,804.8947368421053,6.0131578947368425,6.0131578947368425,25.448275862068964,2.8135593220338984,1.0,2.183673469387755,7.3076923076923075,1.7428571428571429,1.5384615384615385,1.2857142857142858,1.0769230769230769,1.375,1.0,1.1428571428571428,1.0,2.6122448979591835,1.0,1.411764705882353,9.880597014925373,9.15,1.631578947368421,1.25,1.7272727272727273,2.2222222222222223,1.6428571428571428,1.5806451612903225,1.7419354838709677,1.0,1.3333333333333333,7.205479452054795,1.0,1.4,1.6363636363636365,1.8205128205128205,2.1794871794871793,1.2142857142857142,220.93421052631578,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
950.7575757575758,950.7575757575758,6.53030303030303,6.53030303030303,2.8181818181818183,3.18,1.0,3.2096774193548385,5.879310344827586,2.4594594594594597,1.411764705882353,1.5714285714285714,1.7741935483870968,1.8181818181818181,1.125,1.7826086956521738,1.1,2.6511627906976742,1.1666666666666667,1.8823529411764706,32.142857142857146,6.1,2.0555555555555554,1.4545454545454546,3.9375,2.0217391304347827,1.826086956521739,1.7419354838709677,2.0869565217391304,1.4444444444444444,1.5263157894736843,3.5555555555555554,2.0,1.4545454545454546,1.5925925925925926,4.6938775510204085,1.6428571428571428,2.103448275862069,77.72727272727273,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0
226.08536585365854,226.08536585365854,7.2439024390243905,7.2439024390243905,9.37037037037037,2.5,1.25,3.433333333333333,8.73972602739726,3.2452830188679247,2.0,279.0,1.4,1.4230769230769231,1.0,1.5555555555555556,2.0,2.210526315789474,1.5,1.8125,13.051948051948052,26.541666666666668,1.5,1.9333333333333333,1.5714285714285714,1.7714285714285714,2.0,1.8461538461538463,2.3783783783783785,1.125,1.3461538461538463,13.378048780487806,1.0,1.1666666666666667,3.6923076923076925,1.8181818181818181,1.7297297297297298,1.375,106.08536585365853,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
59.87640449438202,59.87640449438202,7.921348314606742,7.921348314606742,19.112676056338028,5.2025316455696204,1.6818181818181819,3.0,16.174418604651162,2.189189189189189,16.048387096774192,2.0,2.0,1.7575757575757576,2.0,1.0769230769230769,1.0,3.0422535211267605,1.5333333333333334,1.8,100.53932584269663,3.101449275362319,2.2222222222222223,1.5,1.4545454545454546,1.875,1.5384615384615385,2.4310344827586206,1.8181818181818181,1.5333333333333334,2.0638297872340425,5.675324675324675,1.0,3.640625,1.5517241379310345,2.4705882352941178,2.5714285714285716,1.4705882352941178,290.29545454545456,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
